customer_id,order_id,product_id,order_date,quantity,unit_price,total_value
C00049,O001440,P0132,2024-07-12 09:29:00,1,9.06,9.06
C00049,O001440,P0076,2024-07-12 09:29:00,1,27.04,27.04
C00049,O001440,P0202,2024-07-12 09:29:00,3,44.7,134.1
C00230,O001290,P0051,2024-07-12 13:23:00,1,25.53,25.53
C00230,O001290,P0144,2024-07-12 13:23:00,2,24.02,48.04
C00075,O002960,P0076,2024-07-12 16:25:00,3,28.0,84.0
C00075,O002960,P0172,2024-07-12 16:25:00,4,24.81,99.24
C00497,O002918,P0213,2024-07-12 16:31:00,1,20.79,20.79
C00497,O002918,P0195,2024-07-12 16:31:00,1,10.47,10.47
C00497,O002918,P0218,2024-07-12 16:31:00,1,41.34,41.34
C00191,O002025,P0054,2024-07-12 18:55:00,5,16.55,82.75
C00043,O000825,P0169,2024-07-12 19:52:00,1,18.44,18.44
C00043,O000825,P0015,2024-07-12 19:52:00,1,26.98,26.98
C00130,O001574,P0045,2024-07-13 09:58:00,2,18.95,37.9
C00141,O000478,P0038,2024-07-13 11:01:00,2,12.93,25.86
C00125,O003030,P0168,2024-07-13 13:43:00,1,22.19,22.19
C00125,O003030,P0079,2024-07-13 13:43:00,1,25.6,25.6
C00526,O001833,P0176,2024-07-13 14:14:00,1,22.3,22.3
C00526,O001833,P0052,2024-07-13 14:14:00,3,31.5,94.5
C00104,O001921,P0075,2024-07-13 18:12:00,4,21.78,87.12
C00104,O001921,P0043,2024-07-13 18:12:00,1,15.33,15.33
C00104,O001921,P0087,2024-07-13 18:12:00,1,15.68,15.68
C00104,O001921,P0062,2024-07-13 18:12:00,1,15.76,15.76
C00063,O001937,P0218,2024-07-14 17:42:00,1,41.91,41.91
C00063,O001937,P0004,2024-07-14 17:42:00,1,35.46,35.46
C00112,O002206,P0220,2024-07-14 22:08:00,1,13.81,13.81
C00424,O002535,P0218,2024-07-15 10:56:00,1,37.66,37.66
C00262,O002574,P0052,2024-07-15 15:55:00,1,27.63,27.63
C00041,O001625,P0220,2024-07-15 18:46:00,1,13.54,13.54
C00539,O001169,P0100,2024-07-15 20:56:00,2,11.97,23.94
C00352,O000974,P0055,2024-07-15 22:20:00,4,18.18,72.72
C00343,O001772,P0053,2024-07-16 09:35:00,4,8.91,35.64
C00325,O000671,P0153,2024-07-16 11:33:00,2,8.52,17.04
C00325,O000671,P0214,2024-07-16 11:33:00,1,15.1,15.1
C00325,O000671,P0220,2024-07-16 11:33:00,1,13.21,13.21
C00137,O000454,P0196,2024-07-16 18:06:00,1,13.17,13.17
C00137,O000454,P0220,2024-07-16 18:06:00,1,13.69,13.69
C00375,O000009,P0097,2024-07-16 21:58:00,2,9.87,19.74
C00342,O001523,P0220,2024-07-17 20:29:00,1,13.06,13.06
C00247,O001626,P0195,2024-07-17 22:17:00,2,11.34,22.68
C00273,O000339,P0148,2024-07-18 13:00:00,1,18.21,18.21
C00137,O003376,P0083,2024-07-18 13:47:00,3,17.02,51.06
C00137,O003376,P0004,2024-07-18 13:47:00,1,33.36,33.36
C00077,O003015,P0202,2024-07-18 14:02:00,2,44.29,88.58
C00125,O003433,P0153,2024-07-18 15:24:00,2,8.12,16.24
C00125,O003433,P0195,2024-07-18 15:24:00,4,10.34,41.36
C00517,O002319,P0061,2024-07-18 15:26:00,2,8.35,16.7
C00450,O000885,P0210,2024-07-18 15:33:00,2,15.75,31.5
C00377,O000548,P0160,2024-07-18 15:34:00,2,11.02,22.04
C00226,O002599,P0062,2024-07-18 16:47:00,2,17.71,35.42
C00112,O001982,P0044,2024-07-18 18:03:00,2,22.74,45.48
C00476,O002904,P0090,2024-07-18 19:18:00,3,25.82,77.46
C00274,O001197,P0202,2024-07-18 22:10:00,4,40.26,161.04
C00374,O002534,P0012,2024-07-18 22:36:00,1,28.13,28.13
C00374,O002534,P0044,2024-07-18 22:36:00,3,21.33,63.99
C00184,O000045,P0202,2024-07-19 10:06:00,1,40.24,40.24
C00375,O002977,P0202,2024-07-19 15:12:00,1,43.93,43.93
C00591,O001127,P0123,2024-07-19 16:26:00,2,19.78,39.56
C00411,O003191,P0019,2024-07-19 17:11:00,2,31.12,62.24
C00248,O002528,P0205,2024-07-19 17:20:00,1,7.64,7.64
C00248,O002528,P0083,2024-07-19 17:20:00,4,15.03,60.12
C00248,O002528,P0004,2024-07-19 17:20:00,1,36.85,36.85
C00516,O002110,P0055,2024-07-19 20:29:00,1,13.92,13.92
C00516,O002110,P0129,2024-07-19 20:29:00,1,16.11,16.11
C00516,O002110,P0202,2024-07-19 20:29:00,3,39.91,119.73
C00249,O000026,P0202,2024-07-20 20:25:00,1,43.77,43.77
C00249,O000026,P0072,2024-07-20 20:25:00,1,10.8,10.8
C00249,O000026,P0093,2024-07-20 20:25:00,2,16.13,32.26
C00254,O002143,P0189,2024-07-20 20:41:00,3,10.07,30.21
C00254,O002143,P0034,2024-07-20 20:41:00,3,11.7,35.1
C00003,O003516,P0202,2024-07-20 21:13:00,2,43.47,86.94
C00003,O003516,P0004,2024-07-20 21:13:00,2,34.24,68.48
C00496,O003562,P0078,2024-07-21 08:45:00,3,19.56,58.68
C00090,O001211,P0025,2024-07-21 09:29:00,1,13.57,13.57
C00076,O000105,P0045,2024-07-21 11:38:00,1,20.83,20.83
C00076,O000105,P0052,2024-07-21 11:38:00,1,29.91,29.91
C00527,O002407,P0059,2024-07-21 17:15:00,1,13.33,13.33
C00411,O001408,P0080,2024-07-21 20:11:00,2,18.0,36.0
C00078,O001814,P0133,2024-07-21 21:36:00,4,27.03,108.12
C00078,O001814,P0137,2024-07-21 21:36:00,3,23.43,70.29
C00078,O001814,P0200,2024-07-21 21:36:00,4,18.06,72.24
C00078,O001814,P0125,2024-07-21 21:36:00,1,30.23,30.23
C00355,O002377,P0052,2024-07-21 22:09:00,1,28.98,28.98
C00355,O002377,P0202,2024-07-21 22:09:00,1,40.45,40.45
C00429,O000817,P0114,2024-07-21 22:48:00,1,8.86,8.86
C00194,O000853,P0044,2024-07-22 10:22:00,4,20.34,81.36
C00417,O002928,P0220,2024-07-22 11:42:00,3,13.7,41.1
C00417,O002928,P0188,2024-07-22 11:42:00,1,9.49,9.49
C00451,O000203,P0196,2024-07-22 13:14:00,1,11.26,11.26
C00340,O002631,P0128,2024-07-22 21:42:00,1,10.41,10.41
C00112,O000937,P0143,2024-07-23 13:56:00,1,6.53,6.53
C00365,O003169,P0194,2024-07-23 17:06:00,1,43.58,43.58
C00365,O003169,P0169,2024-07-23 17:06:00,1,19.69,19.69
C00063,O000268,P0032,2024-07-23 18:12:00,3,16.09,48.27
C00063,O000268,P0137,2024-07-23 18:12:00,1,24.8,24.8
C00401,O002438,P0107,2024-07-23 19:40:00,1,12.11,12.11
C00522,O000832,P0007,2024-07-24 10:14:00,1,23.63,23.63
C00002,O003514,P0153,2024-07-24 14:36:00,2,7.49,14.98
C00153,O003095,P0213,2024-07-24 15:47:00,1,21.2,21.2
C00335,O003055,P0169,2024-07-24 16:41:00,2,17.87,35.74
C00370,O003176,P0055,2024-07-24 21:55:00,5,14.65,73.25
C00149,O000226,P0073,2024-07-25 09:16:00,1,12.05,12.05
C00271,O002339,P0092,2024-07-25 11:09:00,1,19.59,19.59
C00271,O002339,P0210,2024-07-25 11:09:00,2,16.43,32.86
C00271,O002339,P0045,2024-07-25 11:09:00,2,23.56,47.12
C00415,O002922,P0139,2024-07-25 15:20:00,3,69.84,209.52
C00522,O002314,P0047,2024-07-25 16:47:00,3,33.3,99.9
C00124,O003354,P0185,2024-07-25 21:30:00,1,23.99,23.99
C00235,O001806,P0015,2024-07-25 22:20:00,4,27.74,110.96
C00470,O002310,P0204,2024-07-26 11:08:00,4,29.51,118.04
C00536,O002839,P0139,2024-07-26 13:04:00,4,61.18,244.72
C00536,O002839,P0096,2024-07-26 13:04:00,1,8.8,8.8
C00516,O001890,P0184,2024-07-26 13:18:00,5,41.69,208.45
C00077,O000967,P0109,2024-07-26 13:54:00,3,32.45,97.35
C00393,O003571,P0055,2024-07-26 13:55:00,1,16.9,16.9
C00393,O003571,P0152,2024-07-26 13:55:00,4,11.15,44.6
C00393,O003571,P0129,2024-07-26 13:55:00,1,14.41,14.41
C00026,O002075,P0103,2024-07-27 08:42:00,1,17.57,17.57
C00299,O000528,P0166,2024-07-27 09:43:00,1,13.56,13.56
C00511,O001326,P0033,2024-07-27 10:28:00,2,17.16,34.32
C00285,O002089,P0176,2024-07-27 17:46:00,1,23.73,23.73
C00285,O002089,P0116,2024-07-27 17:46:00,1,13.93,13.93
C00379,O001643,P0044,2024-07-27 22:14:00,3,20.74,62.22
C00379,O001643,P0055,2024-07-27 22:14:00,4,15.48,61.92
C00213,O003298,P0185,2024-07-28 16:51:00,4,23.75,95.0
C00213,O003298,P0019,2024-07-28 16:51:00,1,33.63,33.63
C00554,O002137,P0157,2024-07-28 18:01:00,2,21.69,43.38
C00023,O000077,P0002,2024-07-28 20:21:00,1,12.2,12.2
C00342,O000770,P0128,2024-07-29 17:55:00,1,8.67,8.67
C00513,O000050,P0093,2024-07-29 19:14:00,3,18.07,54.21
C00339,O002632,P0015,2024-07-29 20:00:00,3,23.99,71.97
C00339,O002632,P0168,2024-07-29 20:00:00,2,27.77,55.54
C00230,O000399,P0043,2024-07-29 20:24:00,4,13.75,55.0
C00499,O002711,P0060,2024-07-29 21:53:00,3,32.81,98.43
C00499,O002711,P0185,2024-07-29 21:53:00,1,27.82,27.82
C00011,O000291,P0051,2024-07-30 08:40:00,2,28.53,57.06
C00364,O000458,P0075,2024-07-30 14:10:00,4,19.44,77.76
C00364,O000458,P0073,2024-07-30 14:10:00,1,12.85,12.85
C00202,O001405,P0190,2024-07-30 15:12:00,1,47.36,47.36
C00482,O000491,P0093,2024-07-30 18:11:00,1,16.69,16.69
C00290,O000403,P0215,2024-07-30 21:12:00,2,17.64,35.28
C00317,O001436,P0130,2024-07-31 08:10:00,4,11.83,47.32
C00317,O001436,P0182,2024-07-31 08:10:00,3,24.0,72.0
C00596,O000368,P0189,2024-07-31 08:33:00,1,9.59,9.59
C00596,O000368,P0143,2024-07-31 08:33:00,3,5.91,17.73
C00056,O003404,P0025,2024-07-31 18:20:00,3,15.9,47.7
C00323,O001961,P0135,2024-07-31 20:11:00,1,8.09,8.09
C00323,O001961,P0004,2024-07-31 20:11:00,1,37.18,37.18
C00284,O003164,P0213,2024-08-01 16:07:00,1,19.14,19.14
C00172,O000897,P0044,2024-08-01 18:53:00,4,19.73,78.92
C00596,O001782,P0073,2024-08-01 19:14:00,1,12.34,12.34
C00423,O001203,P0024,2024-08-02 10:42:00,2,17.56,35.12
C00423,O001203,P0188,2024-08-02 10:42:00,4,10.43,41.72
C00423,O001203,P0075,2024-08-02 10:42:00,1,23.54,23.54
C00423,O001203,P0152,2024-08-02 10:42:00,3,10.64,31.92
C00266,O000664,P0202,2024-08-02 13:03:00,2,46.88,93.76
C00266,O000664,P0192,2024-08-02 13:03:00,1,18.21,18.21
C00266,O000664,P0013,2024-08-02 13:03:00,4,22.65,90.6
C00571,O002168,P0124,2024-08-02 18:01:00,2,43.69,87.38
C00412,O003343,P0137,2024-08-02 19:32:00,2,24.08,48.16
C00225,O003406,P0059,2024-08-02 20:34:00,1,12.05,12.05
C00225,O003406,P0176,2024-08-02 20:34:00,1,21.18,21.18
C00225,O003406,P0060,2024-08-02 20:34:00,4,31.2,124.8
C00303,O002182,P0220,2024-08-02 21:47:00,1,14.49,14.49
C00303,O002182,P0002,2024-08-02 21:47:00,2,10.67,21.34
C00303,O002182,P0088,2024-08-02 21:47:00,1,22.07,22.07
C00229,O000837,P0083,2024-08-03 08:54:00,2,15.12,30.24
C00077,O002026,P0073,2024-08-03 09:50:00,1,12.45,12.45
C00116,O001566,P0075,2024-08-03 12:11:00,4,25.6,102.4
C00242,O003378,P0202,2024-08-03 13:28:00,2,47.69,95.38
C00242,O003378,P0219,2024-08-03 13:28:00,1,18.03,18.03
C00018,O001701,P0163,2024-08-03 19:51:00,1,63.01,63.01
C00018,O001701,P0046,2024-08-03 19:51:00,2,22.63,45.26
C00018,O001701,P0202,2024-08-03 19:51:00,2,41.6,83.2
C00227,O000505,P0032,2024-08-03 21:34:00,1,15.75,15.75
C00227,O000505,P0108,2024-08-03 21:34:00,1,16.84,16.84
C00554,O001270,P0185,2024-08-04 10:17:00,2,25.39,50.78
C00168,O001150,P0174,2024-08-04 12:35:00,1,9.61,9.61
C00168,O001150,P0053,2024-08-04 12:35:00,1,9.18,9.18
C00193,O002078,P0195,2024-08-04 15:17:00,1,11.69,11.69
C00583,O000715,P0175,2024-08-04 16:29:00,4,10.67,42.68
C00024,O002357,P0103,2024-08-04 18:58:00,2,16.35,32.7
C00024,O002357,P0208,2024-08-04 18:58:00,4,9.8,39.2
C00496,O000757,P0156,2024-08-05 10:17:00,2,55.31,110.62
C00496,O000757,P0157,2024-08-05 10:17:00,1,19.63,19.63
C00496,O000757,P0114,2024-08-05 10:17:00,4,8.37,33.48
C00401,O000401,P0189,2024-08-05 11:44:00,1,8.63,8.63
C00538,O000696,P0088,2024-08-05 14:06:00,2,22.71,45.42
C00126,O000398,P0149,2024-08-05 15:54:00,4,38.29,153.16
C00126,O000398,P0144,2024-08-05 15:54:00,2,22.39,44.78
C00568,O002111,P0075,2024-08-05 17:16:00,1,19.87,19.87
C00568,O002111,P0033,2024-08-05 17:16:00,1,16.65,16.65
C00035,O001379,P0202,2024-08-05 17:52:00,1,42.87,42.87
C00242,O000634,P0033,2024-08-05 17:56:00,3,14.41,43.23
C00338,O003189,P0047,2024-08-06 08:59:00,1,34.26,34.26
C00080,O000807,P0036,2024-08-06 14:09:00,1,37.76,37.76
C00151,O000210,P0044,2024-08-06 14:34:00,1,21.41,21.41
C00151,O000210,P0018,2024-08-06 14:34:00,1,12.12,12.12
C00578,O000037,P0093,2024-08-06 15:07:00,1,17.89,17.89
C00578,O000037,P0015,2024-08-06 15:07:00,2,27.75,55.5
C00433,O000407,P0088,2024-08-06 15:20:00,4,19.07,76.28
C00433,O000407,P0081,2024-08-06 15:20:00,4,26.54,106.16
C00433,O000407,P0044,2024-08-06 15:20:00,3,22.75,68.25
C00433,O000407,P0111,2024-08-06 15:20:00,4,27.64,110.56
C00151,O002160,P0008,2024-08-06 17:54:00,1,14.46,14.46
C00404,O000749,P0171,2024-08-06 20:22:00,1,15.05,15.05
C00568,O000763,P0202,2024-08-06 21:32:00,2,44.4,88.8
C00384,O000117,P0162,2024-08-06 22:35:00,1,13.33,13.33
C00384,O000117,P0130,2024-08-06 22:35:00,2,12.73,25.46
C00384,O000117,P0044,2024-08-06 22:35:00,1,25.01,25.01
C00568,O002287,P0176,2024-08-06 22:55:00,1,24.6,24.6
C00168,O001864,P0057,2024-08-07 10:58:00,1,16.74,16.74
C00152,O000673,P0133,2024-08-07 16:18:00,2,30.06,60.12
C00152,O000673,P0032,2024-08-07 16:18:00,2,17.14,34.28
C00152,O000673,P0044,2024-08-07 16:18:00,2,23.51,47.02
C00053,O000304,P0171,2024-08-07 16:24:00,2,13.03,26.06
C00053,O000304,P0195,2024-08-07 16:24:00,2,9.84,19.68
C00476,O002581,P0012,2024-08-07 16:35:00,4,31.71,126.84
C00061,O001990,P0143,2024-08-08 09:17:00,2,6.53,13.06
C00527,O001042,P0103,2024-08-08 09:28:00,1,17.84,17.84
C00527,O001042,P0110,2024-08-08 09:28:00,2,7.84,15.68
C00469,O002493,P0025,2024-08-08 10:34:00,1,16.81,16.81
C00309,O001026,P0019,2024-08-08 10:40:00,3,36.89,110.67
C00162,O002836,P0067,2024-08-08 12:57:00,1,16.18,16.18
C00125,O000340,P0025,2024-08-08 13:43:00,2,15.57,31.14
C00125,O000340,P0036,2024-08-08 13:43:00,4,39.5,158.0
C00150,O000245,P0044,2024-08-08 16:34:00,1,21.78,21.78
C00478,O002935,P0213,2024-08-08 16:56:00,1,21.16,21.16
C00521,O001233,P0092,2024-08-08 19:32:00,1,17.99,17.99
C00521,O001233,P0176,2024-08-08 19:32:00,1,23.57,23.57
C00163,O001381,P0172,2024-08-08 20:30:00,1,25.11,25.11
C00149,O002540,P0156,2024-08-08 22:19:00,1,49.82,49.82
C00451,O002415,P0093,2024-08-09 15:11:00,3,16.45,49.35
C00451,O002415,P0176,2024-08-09 15:11:00,5,21.54,107.7
C00028,O002848,P0202,2024-08-09 15:46:00,2,39.62,79.24
C00520,O000192,P0122,2024-08-09 17:33:00,1,23.02,23.02
C00536,O000865,P0137,2024-08-09 21:15:00,3,22.76,68.28
C00536,O000865,P0202,2024-08-09 21:15:00,2,44.87,89.74
C00172,O002782,P0028,2024-08-10 11:00:00,5,22.83,114.15
C00598,O001067,P0129,2024-08-10 11:23:00,3,12.95,38.85
C00598,O001067,P0166,2024-08-10 11:23:00,1,10.97,10.97
C00191,O002988,P0092,2024-08-10 14:41:00,1,17.62,17.62
C00355,O002274,P0076,2024-08-10 18:12:00,3,31.87,95.61
C00355,O002274,P0213,2024-08-10 18:12:00,3,19.99,59.97
C00355,O002274,P0075,2024-08-10 18:12:00,4,21.6,86.4
C00571,O000698,P0119,2024-08-11 13:11:00,1,50.33,50.33
C00571,O000698,P0189,2024-08-11 13:11:00,1,8.59,8.59
C00230,O000765,P0007,2024-08-11 14:13:00,1,25.7,25.7
C00442,O003442,P0091,2024-08-11 15:32:00,2,29.65,59.3
C00442,O003442,P0033,2024-08-11 15:32:00,1,15.57,15.57
C00441,O002910,P0010,2024-08-11 19:47:00,1,12.46,12.46
C00441,O002910,P0032,2024-08-11 19:47:00,2,15.87,31.74
C00441,O002910,P0114,2024-08-11 19:47:00,1,9.67,9.67
C00504,O000420,P0193,2024-08-11 20:31:00,3,16.54,49.62
C00171,O001129,P0071,2024-08-11 22:55:00,1,9.69,9.69
C00220,O002036,P0133,2024-08-12 08:36:00,1,24.53,24.53
C00281,O000372,P0048,2024-08-12 09:12:00,1,22.04,22.04
C00281,O000372,P0215,2024-08-12 09:12:00,1,15.11,15.11
C00281,O000372,P0075,2024-08-12 09:12:00,4,21.72,86.88
C00094,O002085,P0202,2024-08-12 13:22:00,2,44.75,89.5
C00335,O000115,P0007,2024-08-13 12:28:00,4,19.99,79.96
C00436,O001273,P0025,2024-08-13 13:35:00,1,16.82,16.82
C00375,O002722,P0040,2024-08-13 15:30:00,1,29.15,29.15
C00375,O002722,P0182,2024-08-13 15:30:00,1,21.38,21.38
C00375,O002722,P0143,2024-08-13 15:30:00,3,6.27,18.81
C00375,O002722,P0119,2024-08-13 15:30:00,1,44.13,44.13
C00219,O000759,P0213,2024-08-13 16:31:00,2,20.58,41.16
C00568,O001497,P0036,2024-08-14 09:52:00,3,35.55,106.65
C00568,O001497,P0140,2024-08-14 09:52:00,4,104.66,418.64
C00113,O001958,P0083,2024-08-14 10:18:00,4,16.32,65.28
C00168,O001954,P0176,2024-08-14 12:48:00,2,21.32,42.64
C00145,O002878,P0218,2024-08-14 16:06:00,1,43.34,43.34
C00062,O001573,P0129,2024-08-14 16:58:00,4,12.83,51.32
C00062,O001573,P0156,2024-08-14 16:58:00,1,52.86,52.86
C00062,O001573,P0002,2024-08-14 16:58:00,2,10.66,21.32
C00443,O001849,P0103,2024-08-15 11:46:00,2,15.87,31.74
C00327,O002270,P0111,2024-08-15 12:49:00,5,27.42,137.1
C00578,O002664,P0102,2024-08-15 16:05:00,3,35.6,106.8
C00578,O002664,P0027,2024-08-15 16:05:00,1,28.29,28.29
C00194,O000463,P0188,2024-08-15 16:28:00,1,11.05,11.05
C00194,O000463,P0200,2024-08-15 16:28:00,1,18.86,18.86
C00396,O003316,P0123,2024-08-15 18:12:00,2,21.82,43.64
C00090,O001554,P0172,2024-08-15 19:07:00,1,25.8,25.8
C00056,O001768,P0011,2024-08-16 08:58:00,3,31.76,95.28
C00118,O001431,P0087,2024-08-16 15:17:00,1,16.37,16.37
C00118,O001431,P0007,2024-08-16 15:17:00,4,21.15,84.6
C00118,O001431,P0147,2024-08-16 15:17:00,3,14.6,43.8
C00261,O002856,P0125,2024-08-16 21:43:00,1,32.11,32.11
C00219,O001215,P0165,2024-08-16 22:48:00,1,31.63,31.63
C00219,O001215,P0121,2024-08-16 22:48:00,2,11.86,23.72
C00309,O002067,P0200,2024-08-17 08:03:00,4,16.84,67.36
C00217,O002752,P0152,2024-08-17 10:03:00,4,11.84,47.36
C00049,O001093,P0123,2024-08-17 10:56:00,1,25.25,25.25
C00049,O001093,P0176,2024-08-17 10:56:00,1,23.41,23.41
C00049,O001093,P0087,2024-08-17 10:56:00,1,15.32,15.32
C00224,O000451,P0168,2024-08-17 14:30:00,1,23.26,23.26
C00224,O000451,P0047,2024-08-17 14:30:00,1,31.64,31.64
C00224,O000451,P0083,2024-08-17 14:30:00,3,18.11,54.33
C00197,O000257,P0170,2024-08-17 21:40:00,2,21.71,43.42
C00197,O000257,P0202,2024-08-17 21:40:00,3,42.58,127.74
C00367,O003023,P0053,2024-08-18 08:01:00,1,8.48,8.48
C00209,O001447,P0002,2024-08-18 17:40:00,1,12.85,12.85
C00287,O002764,P0102,2024-08-19 13:10:00,2,39.0,78.0
C00401,O003037,P0195,2024-08-19 13:21:00,2,12.21,24.42
C00026,O002964,P0175,2024-08-19 14:47:00,4,10.73,42.92
C00026,O002964,P0182,2024-08-19 14:47:00,1,24.17,24.17
C00234,O000306,P0219,2024-08-19 21:02:00,2,17.21,34.42
C00293,O000674,P0094,2024-08-20 16:22:00,1,21.22,21.22
C00293,O000674,P0177,2024-08-20 16:22:00,1,49.28,49.28
C00328,O001226,P0103,2024-08-21 08:28:00,1,16.81,16.81
C00328,O001226,P0092,2024-08-21 08:28:00,1,19.79,19.79
C00328,O001226,P0032,2024-08-21 08:28:00,1,16.47,16.47
C00050,O001253,P0072,2024-08-21 12:41:00,1,9.39,9.39
C00326,O002730,P0209,2024-08-21 13:24:00,1,12.15,12.15
C00270,O003418,P0161,2024-08-21 20:33:00,2,11.93,23.86
C00593,O003029,P0202,2024-08-21 22:16:00,1,50.28,50.28
C00568,O001172,P0083,2024-08-21 22:59:00,1,15.18,15.18
C00568,O001172,P0133,2024-08-21 22:59:00,1,25.94,25.94
C00568,O001172,P0185,2024-08-21 22:59:00,1,23.92,23.92
C00043,O001089,P0056,2024-08-22 13:13:00,1,14.53,14.53
C00527,O002668,P0114,2024-08-22 14:34:00,4,8.39,33.56
C00076,O003291,P0168,2024-08-22 16:08:00,3,27.44,82.32
C00076,O003291,P0092,2024-08-22 16:08:00,1,20.04,20.04
C00349,O000638,P0176,2024-08-22 21:35:00,3,20.35,61.05
C00047,O000196,P0169,2024-08-23 08:45:00,1,20.56,20.56
C00047,O000196,P0090,2024-08-23 08:45:00,4,23.54,94.16
C00472,O001720,P0185,2024-08-23 11:51:00,5,24.8,124.0
C00400,O000762,P0208,2024-08-23 12:06:00,1,9.79,9.79
C00400,O000762,P0025,2024-08-23 12:06:00,1,15.28,15.28
C00388,O003379,P0158,2024-08-23 13:04:00,1,36.75,36.75
C00521,O001011,P0176,2024-08-23 13:13:00,1,20.93,20.93
C00521,O001011,P0083,2024-08-23 13:13:00,2,17.1,34.2
C00268,O002473,P0188,2024-08-23 14:19:00,4,9.22,36.88
C00268,O002473,P0194,2024-08-23 14:19:00,3,49.56,148.68
C00580,O000156,P0110,2024-08-23 15:33:00,1,7.23,7.23
C00002,O002035,P0176,2024-08-23 20:45:00,2,21.23,42.46
C00002,O002035,P0114,2024-08-23 20:45:00,1,9.46,9.46
C00002,O002035,P0215,2024-08-23 20:45:00,5,15.89,79.45
C00002,O002035,P0064,2024-08-23 20:45:00,4,28.54,114.16
C00286,O001298,P0106,2024-08-24 11:36:00,1,17.06,17.06
C00286,O001298,P0120,2024-08-24 11:36:00,1,18.05,18.05
C00011,O001444,P0195,2024-08-24 13:25:00,4,10.7,42.8
C00120,O000239,P0025,2024-08-24 17:49:00,4,16.66,66.64
C00120,O000239,P0054,2024-08-24 17:49:00,1,17.32,17.32
C00120,O000239,P0200,2024-08-24 17:49:00,2,20.47,40.94
C00071,O001727,P0004,2024-08-25 08:42:00,1,35.86,35.86
C00488,O003317,P0146,2024-08-25 09:55:00,1,15.85,15.85
C00031,O002134,P0156,2024-08-25 18:03:00,2,55.91,111.82
C00031,O002134,P0140,2024-08-25 18:03:00,1,97.06,97.06
C00499,O002846,P0126,2024-08-25 22:55:00,1,23.15,23.15
C00389,O003475,P0153,2024-08-26 09:51:00,1,8.75,8.75
C00417,O003293,P0177,2024-08-26 13:21:00,3,46.94,140.82
C00312,O002266,P0134,2024-08-26 16:25:00,5,19.15,95.75
C00312,O002266,P0053,2024-08-26 16:25:00,1,9.19,9.19
C00312,O002266,P0086,2024-08-26 16:25:00,1,26.01,26.01
C00312,O002266,P0019,2024-08-26 16:25:00,2,32.27,64.54
C00286,O001446,P0139,2024-08-26 16:56:00,1,61.51,61.51
C00286,O001446,P0004,2024-08-26 16:56:00,3,36.63,109.89
C00181,O003073,P0032,2024-08-26 19:17:00,1,16.97,16.97
C00359,O002237,P0202,2024-08-26 21:04:00,1,39.36,39.36
C00140,O002804,P0094,2024-08-26 21:23:00,1,16.89,16.89
C00140,O002804,P0215,2024-08-26 21:23:00,1,14.67,14.67
C00140,O002804,P0195,2024-08-26 21:23:00,2,12.04,24.08
C00054,O000576,P0082,2024-08-27 09:19:00,2,13.5,27.0
C00334,O002625,P0015,2024-08-27 11:13:00,5,24.24,121.2
C00243,O000597,P0215,2024-08-27 12:24:00,1,15.74,15.74
C00261,O000385,P0052,2024-08-27 14:45:00,1,30.02,30.02
C00261,O000385,P0032,2024-08-27 14:45:00,1,15.26,15.26
C00089,O000418,P0067,2024-08-27 17:34:00,1,15.62,15.62
C00133,O002620,P0077,2024-08-28 11:21:00,1,16.64,16.64
C00133,O002620,P0015,2024-08-28 11:21:00,1,24.16,24.16
C00473,O001097,P0014,2024-08-28 11:46:00,1,41.63,41.63
C00548,O001111,P0202,2024-08-28 11:47:00,4,46.07,184.28
C00548,O001111,P0102,2024-08-28 11:47:00,1,41.09,41.09
C00408,O002016,P0133,2024-08-28 15:00:00,1,30.78,30.78
C00339,O000106,P0094,2024-08-28 15:16:00,1,20.23,20.23
C00339,O000106,P0203,2024-08-28 15:16:00,1,20.08,20.08
C00168,O001790,P0052,2024-08-29 08:55:00,1,22.19,22.19
C00168,O001790,P0136,2024-08-29 08:55:00,2,10.78,21.56
C00561,O000887,P0125,2024-08-29 11:36:00,1,33.17,33.17
C00561,O000887,P0040,2024-08-29 11:36:00,2,30.29,60.58
C00454,O001023,P0033,2024-08-29 21:22:00,1,14.3,14.3
C00431,O001419,P0087,2024-08-30 08:01:00,1,15.95,15.95
C00123,O002013,P0176,2024-08-30 08:34:00,3,20.27,60.81
C00123,O002013,P0166,2024-08-30 08:34:00,2,12.24,24.48
C00071,O000129,P0202,2024-08-30 09:45:00,3,48.44,145.32
C00332,O000142,P0208,2024-08-30 11:07:00,4,9.79,39.16
C00332,O000142,P0093,2024-08-30 11:07:00,1,17.22,17.22
C00387,O002566,P0067,2024-08-30 15:21:00,2,15.87,31.74
C00236,O003069,P0052,2024-08-30 15:57:00,1,28.62,28.62
C00317,O000785,P0107,2024-08-31 15:22:00,2,11.77,23.54
C00317,O000785,P0032,2024-08-31 15:22:00,1,16.3,16.3
C00227,O003467,P0189,2024-08-31 16:45:00,1,10.08,10.08
C00561,O003348,P0115,2024-08-31 17:09:00,1,22.07,22.07
C00086,O002746,P0202,2024-08-31 17:23:00,1,40.93,40.93
C00086,O002746,P0120,2024-08-31 17:23:00,1,16.87,16.87
C00043,O000860,P0202,2024-08-31 17:47:00,1,47.07,47.07
C00043,O000860,P0033,2024-08-31 17:47:00,2,15.71,31.42
C00230,O002580,P0171,2024-09-01 13:30:00,1,14.52,14.52
